molecule_index,block_name,name,atoms,bonds
517,Aromatase_inactives_new_000517,mol_000517,73,74
518,Aromatase_inactives_new_000518,mol_000518,67,69
519,Aromatase_inactives_new_000519,mol_000519,75,77
520,Aromatase_inactives_new_000520,mol_000520,60,63
521,Aromatase_inactives_new_000521,mol_000521,53,54
522,Aromatase_inactives_new_000522,mol_000522,34,34
523,Aromatase_inactives_new_000523,mol_000523,50,53
524,Aromatase_inactives_new_000524,mol_000524,31,31
525,Aromatase_inactives_new_000525,mol_000525,29,31
526,Aromatase_inactives_new_000526,mol_000526,49,52
527,Aromatase_inactives_new_000527,mol_000527,65,66
528,Aromatase_inactives_new_000528,mol_000528,52,55
529,Aromatase_inactives_new_000529,mol_000529,53,55
530,Aromatase_inactives_new_000530,mol_000530,42,44
531,Aromatase_inactives_new_000531,mol_000531,40,41
532,Aromatase_inactives_new_000532,mol_000532,41,43
533,Aromatase_inactives_new_000533,mol_000533,73,73
534,Aromatase_inactives_new_000534,mol_000534,47,49
535,Aromatase_inactives_new_000535,mol_000535,48,47
536,Aromatase_inactives_new_000536,mol_000536,32,31
537,Aromatase_inactives_new_000537,mol_000537,31,31
538,Aromatase_inactives_new_000538,mol_000538,36,37
539,Aromatase_inactives_new_000539,mol_000539,54,55
540,Aromatase_inactives_new_000540,mol_000540,23,25
541,Aromatase_inactives_new_000541,mol_000541,50,52
542,Aromatase_inactives_new_000542,mol_000542,65,68
543,Aromatase_inactives_new_000543,mol_000543,124,126
544,Aromatase_inactives_new_000544,mol_000544,53,54
545,Aromatase_inactives_new_000545,mol_000545,118,124
546,Aromatase_inactives_new_000546,mol_000546,49,51
547,Aromatase_inactives_new_000547,mol_000547,15,14
548,Aromatase_inactives_new_000548,mol_000548,17,17
549,Aromatase_inactives_new_000549,mol_000549,29,28
550,Aromatase_inactives_new_000550,mol_000550,70,72
551,Aromatase_inactives_new_000551,mol_000551,30,29
552,Aromatase_inactives_new_000552,mol_000552,45,47
553,Aromatase_inactives_new_000553,mol_000553,47,49
554,Aromatase_inactives_new_000554,mol_000554,27,28
555,Aromatase_inactives_new_000555,mol_000555,102,105
556,Aromatase_inactives_new_000556,mol_000556,48,50
557,Aromatase_inactives_new_000557,mol_000557,52,56
558,Aromatase_inactives_new_000558,mol_000558,99,100
559,Aromatase_inactives_new_000559,mol_000559,47,50
560,Aromatase_inactives_new_000560,mol_000560,26,28
561,Aromatase_inactives_new_000561,mol_000561,48,53
562,Aromatase_inactives_new_000562,mol_000562,37,39
563,Aromatase_inactives_new_000563,mol_000563,20,19
564,Aromatase_inactives_new_000564,mol_000564,47,49
565,Aromatase_inactives_new_000565,mol_000565,20,20
566,Aromatase_inactives_new_000566,mol_000566,48,48
567,Aromatase_inactives_new_000567,mol_000567,22,22
568,Aromatase_inactives_new_000568,mol_000568,15,15
569,Aromatase_inactives_new_000569,mol_000569,58,59
570,Aromatase_inactives_new_000570,mol_000570,26,27
571,Aromatase_inactives_new_000571,mol_000571,65,69
572,Aromatase_inactives_new_000572,mol_000572,52,55
573,Aromatase_inactives_new_000573,mol_000573,92,93
574,Aromatase_inactives_new_000574,mol_000574,51,53
575,Aromatase_inactives_new_000575,mol_000575,51,53
576,Aromatase_inactives_new_000576,mol_000576,27,26
577,Aromatase_inactives_new_000577,mol_000577,25,24
578,Aromatase_inactives_new_000578,mol_000578,29,27
579,Aromatase_inactives_new_000579,mol_000579,40,39
580,Aromatase_inactives_new_000580,mol_000580,90,87
581,Aromatase_inactives_new_000581,mol_000581,31,33
582,Aromatase_inactives_new_000582,mol_000582,32,32
583,Aromatase_inactives_new_000583,mol_000583,54,55
584,Aromatase_inactives_new_000584,mol_000584,50,49
585,Aromatase_inactives_new_000585,mol_000585,30,29
586,Aromatase_inactives_new_000586,mol_000586,15,14
587,Aromatase_inactives_new_000587,mol_000587,24,25
588,Aromatase_inactives_new_000588,mol_000588,63,64
589,Aromatase_inactives_new_000589,mol_000589,33,32
590,Aromatase_inactives_new_000590,mol_000590,13,13
591,Aromatase_inactives_new_000591,mol_000591,137,141
592,Aromatase_inactives_new_000592,mol_000592,93,92
593,Aromatase_inactives_new_000593,mol_000593,73,72
594,Aromatase_inactives_new_000594,mol_000594,49,48
595,Aromatase_inactives_new_000595,mol_000595,29,31
596,Aromatase_inactives_new_000596,mol_000596,56,59
597,Aromatase_inactives_new_000597,mol_000597,51,52
598,Aromatase_inactives_new_000598,mol_000598,68,71
599,Aromatase_inactives_new_000599,mol_000599,56,58
600,Aromatase_inactives_new_000600,mol_000600,75,76
601,Aromatase_inactives_new_000601,mol_000601,50,52
602,Aromatase_inactives_new_000602,mol_000602,55,55
603,Aromatase_inactives_new_000603,mol_000603,41,41
604,Aromatase_inactives_new_000604,mol_000604,56,55
605,Aromatase_inactives_new_000605,mol_000605,43,44
606,Aromatase_inactives_new_000606,mol_000606,56,56
607,Aromatase_inactives_new_000607,mol_000607,40,40
608,Aromatase_inactives_new_000608,mol_000608,33,35
609,Aromatase_inactives_new_000609,mol_000609,25,26
610,Aromatase_inactives_new_000610,mol_000610,35,36
611,Aromatase_inactives_new_000611,mol_000611,43,45
612,Aromatase_inactives_new_000612,mol_000612,42,44
613,Aromatase_inactives_new_000613,mol_000613,68,69
614,Aromatase_inactives_new_000614,mol_000614,54,55
615,Aromatase_inactives_new_000615,mol_000615,75,78
616,Aromatase_inactives_new_000616,mol_000616,53,56
617,Aromatase_inactives_new_000617,mol_000617,54,55
618,Aromatase_inactives_new_000618,mol_000618,51,52
619,Aromatase_inactives_new_000619,mol_000619,33,33
620,Aromatase_inactives_new_000620,mol_000620,38,40
621,Aromatase_inactives_new_000621,mol_000621,42,42
622,Aromatase_inactives_new_000622,mol_000622,77,81
623,Aromatase_inactives_new_000623,mol_000623,34,36
624,Aromatase_inactives_new_000624,mol_000624,49,50
625,Aromatase_inactives_new_000625,mol_000625,40,43
626,Aromatase_inactives_new_000626,mol_000626,56,56
627,Aromatase_inactives_new_000627,mol_000627,50,50
628,Aromatase_inactives_new_000628,mol_000628,51,52
629,Aromatase_inactives_new_000629,mol_000629,32,31
630,Aromatase_inactives_new_000630,mol_000630,43,41
631,Aromatase_inactives_new_000631,mol_000631,41,43
632,Aromatase_inactives_new_000632,mol_000632,26,26
633,Aromatase_inactives_new_000633,mol_000633,44,45
634,Aromatase_inactives_new_000634,mol_000634,49,50
635,Aromatase_inactives_new_000635,mol_000635,50,52
636,Aromatase_inactives_new_000636,mol_000636,36,37
637,Aromatase_inactives_new_000637,mol_000637,42,44
638,Aromatase_inactives_new_000638,mol_000638,39,39
639,Aromatase_inactives_new_000639,mol_000639,55,56
640,Aromatase_inactives_new_000640,mol_000640,34,34
641,Aromatase_inactives_new_000641,mol_000641,52,54
642,Aromatase_inactives_new_000642,mol_000642,74,77
643,Aromatase_inactives_new_000643,mol_000643,34,33
644,Aromatase_inactives_new_000644,mol_000644,42,42
645,Aromatase_inactives_new_000645,mol_000645,13,11
646,Aromatase_inactives_new_000646,mol_000646,41,43
647,Aromatase_inactives_new_000647,mol_000647,54,55
648,Aromatase_inactives_new_000648,mol_000648,58,59
649,Aromatase_inactives_new_000649,mol_000649,51,54
650,Aromatase_inactives_new_000650,mol_000650,46,46
651,Aromatase_inactives_new_000651,mol_000651,62,63
652,Aromatase_inactives_new_000652,mol_000652,59,59
653,Aromatase_inactives_new_000653,mol_000653,55,56
654,Aromatase_inactives_new_000654,mol_000654,30,29
655,Aromatase_inactives_new_000655,mol_000655,32,33
656,Aromatase_inactives_new_000656,mol_000656,22,22
657,Aromatase_inactives_new_000657,mol_000657,24,24
658,Aromatase_inactives_new_000658,mol_000658,15,16
659,Aromatase_inactives_new_000659,mol_000659,35,35
660,Aromatase_inactives_new_000660,mol_000660,53,55
661,Aromatase_inactives_new_000661,mol_000661,53,57
662,Aromatase_inactives_new_000662,mol_000662,35,36
663,Aromatase_inactives_new_000663,mol_000663,24,26
664,Aromatase_inactives_new_000664,mol_000664,31,33
665,Aromatase_inactives_new_000665,mol_000665,44,47
666,Aromatase_inactives_new_000666,mol_000666,43,46
667,Aromatase_inactives_new_000667,mol_000667,42,45
668,Aromatase_inactives_new_000668,mol_000668,37,39
669,Aromatase_inactives_new_000669,mol_000669,48,50
670,Aromatase_inactives_new_000670,mol_000670,73,76
671,Aromatase_inactives_new_000671,mol_000671,24,26
672,Aromatase_inactives_new_000672,mol_000672,57,60
673,Aromatase_inactives_new_000673,mol_000673,36,39
674,Aromatase_inactives_new_000674,mol_000674,46,48
675,Aromatase_inactives_new_000675,mol_000675,78,79
676,Aromatase_inactives_new_000676,mol_000676,32,33
677,Aromatase_inactives_new_000677,mol_000677,15,14
678,Aromatase_inactives_new_000678,mol_000678,51,54
679,Aromatase_inactives_new_000679,mol_000679,48,49
680,Aromatase_inactives_new_000680,mol_000680,36,37
681,Aromatase_inactives_new_000681,mol_000681,35,35
682,Aromatase_inactives_new_000682,mol_000682,106,109
683,Aromatase_inactives_new_000683,mol_000683,31,33
684,Aromatase_inactives_new_000684,mol_000684,96,99
685,Aromatase_inactives_new_000685,mol_000685,20,19
686,Aromatase_inactives_new_000686,mol_000686,34,36
687,Aromatase_inactives_new_000687,mol_000687,51,53
688,Aromatase_inactives_new_000688,mol_000688,17,17
689,Aromatase_inactives_new_000689,mol_000689,38,39
690,Aromatase_inactives_new_000690,mol_000690,29,30
691,Aromatase_inactives_new_000691,mol_000691,39,39
692,Aromatase_inactives_new_000692,mol_000692,62,64
693,Aromatase_inactives_new_000693,mol_000693,33,32
694,Aromatase_inactives_new_000694,mol_000694,23,23
695,Aromatase_inactives_new_000695,mol_000695,28,28
696,Aromatase_inactives_new_000696,mol_000696,79,86
697,Aromatase_inactives_new_000697,mol_000697,31,33
698,Aromatase_inactives_new_000698,mol_000698,47,50
699,Aromatase_inactives_new_000699,mol_000699,45,48
700,Aromatase_inactives_new_000700,mol_000700,68,71
701,Aromatase_inactives_new_000701,mol_000701,55,57
702,Aromatase_inactives_new_000702,mol_000702,50,49
703,Aromatase_inactives_new_000703,mol_000703,52,56
704,Aromatase_inactives_new_000704,mol_000704,32,33
705,Aromatase_inactives_new_000705,mol_000705,51,53
706,Aromatase_inactives_new_000706,mol_000706,25,26
707,Aromatase_inactives_new_000707,mol_000707,27,29
708,Aromatase_inactives_new_000708,mol_000708,24,26
709,Aromatase_inactives_new_000709,mol_000709,53,57
710,Aromatase_inactives_new_000710,mol_000710,49,52
711,Aromatase_inactives_new_000711,mol_000711,19,18
712,Aromatase_inactives_new_000712,mol_000712,82,87
713,Aromatase_inactives_new_000713,mol_000713,38,41
714,Aromatase_inactives_new_000714,mol_000714,52,54
715,Aromatase_inactives_new_000715,mol_000715,63,62
716,Aromatase_inactives_new_000716,mol_000716,52,54
717,Aromatase_inactives_new_000717,mol_000717,41,42
718,Aromatase_inactives_new_000718,mol_000718,50,52
719,Aromatase_inactives_new_000719,mol_000719,40,41
720,Aromatase_inactives_new_000720,mol_000720,55,56
721,Aromatase_inactives_new_000721,mol_000721,49,50
722,Aromatase_inactives_new_000722,mol_000722,62,63
723,Aromatase_inactives_new_000723,mol_000723,20,21
724,Aromatase_inactives_new_000724,mol_000724,21,22
725,Aromatase_inactives_new_000725,mol_000725,20,20
726,Aromatase_inactives_new_000726,mol_000726,17,17
727,Aromatase_inactives_new_000727,mol_000727,53,56
728,Aromatase_inactives_new_000728,mol_000728,33,33
729,Aromatase_inactives_new_000729,mol_000729,53,53
730,Aromatase_inactives_new_000730,mol_000730,43,45
731,Aromatase_inactives_new_000731,mol_000731,35,35
732,Aromatase_inactives_new_000732,mol_000732,60,60
733,Aromatase_inactives_new_000733,mol_000733,37,32
734,Aromatase_inactives_new_000734,mol_000734,78,79
735,Aromatase_inactives_new_000735,mol_000735,28,28
736,Aromatase_inactives_new_000736,mol_000736,30,28
737,Aromatase_inactives_new_000737,mol_000737,25,26
738,Aromatase_inactives_new_000738,mol_000738,14,13
739,Aromatase_inactives_new_000739,mol_000739,34,34
740,Aromatase_inactives_new_000740,mol_000740,58,58
741,Aromatase_inactives_new_000741,mol_000741,38,39
742,Aromatase_inactives_new_000742,mol_000742,73,70
743,Aromatase_inactives_new_000743,mol_000743,56,57
744,Aromatase_inactives_new_000744,mol_000744,37,39
745,Aromatase_inactives_new_000745,mol_000745,85,87
746,Aromatase_inactives_new_000746,mol_000746,40,43
747,Aromatase_inactives_new_000747,mol_000747,35,36
748,Aromatase_inactives_new_000748,mol_000748,80,82
749,Aromatase_inactives_new_000749,mol_000749,32,32
750,Aromatase_inactives_new_000750,mol_000750,31,32
751,Aromatase_inactives_new_000751,mol_000751,24,24
752,Aromatase_inactives_new_000752,mol_000752,41,43
753,Aromatase_inactives_new_000753,mol_000753,20,21
754,Aromatase_inactives_new_000754,mol_000754,16,16
755,Aromatase_inactives_new_000755,mol_000755,18,19
756,Aromatase_inactives_new_000756,mol_000756,31,33
757,Aromatase_inactives_new_000757,mol_000757,46,48
758,Aromatase_inactives_new_000758,mol_000758,43,44
759,Aromatase_inactives_new_000759,mol_000759,27,29
760,Aromatase_inactives_new_000760,mol_000760,47,50
761,Aromatase_inactives_new_000761,mol_000761,58,61
762,Aromatase_inactives_new_000762,mol_000762,50,53
763,Aromatase_inactives_new_000763,mol_000763,71,73
764,Aromatase_inactives_new_000764,mol_000764,94,93
765,Aromatase_inactives_new_000765,mol_000765,130,129
766,Aromatase_inactives_new_000766,mol_000766,118,117
767,Aromatase_inactives_new_000767,mol_000767,27,26
768,Aromatase_inactives_new_000768,mol_000768,73,72
769,Aromatase_inactives_new_000769,mol_000769,16,15
770,Aromatase_inactives_new_000770,mol_000770,44,45
771,Aromatase_inactives_new_000771,mol_000771,19,18
772,Aromatase_inactives_new_000772,mol_000772,72,75
773,Aromatase_inactives_new_000773,mol_000773,50,54
774,Aromatase_inactives_new_000774,mol_000774,27,28
775,Aromatase_inactives_new_000775,mol_000775,62,65
776,Aromatase_inactives_new_000776,mol_000776,25,25
777,Aromatase_inactives_new_000777,mol_000777,46,49
778,Aromatase_inactives_new_000778,mol_000778,40,44
779,Aromatase_inactives_new_000779,mol_000779,23,23
780,Aromatase_inactives_new_000780,mol_000780,58,59
781,Aromatase_inactives_new_000781,mol_000781,53,54
782,Aromatase_inactives_new_000782,mol_000782,38,39
783,Aromatase_inactives_new_000783,mol_000783,34,35
784,Aromatase_inactives_new_000784,mol_000784,30,31
785,Aromatase_inactives_new_000785,mol_000785,31,32
786,Aromatase_inactives_new_000786,mol_000786,58,60
787,Aromatase_inactives_new_000787,mol_000787,66,66
788,Aromatase_inactives_new_000788,mol_000788,43,44
789,Aromatase_inactives_new_000789,mol_000789,36,36
790,Aromatase_inactives_new_000790,mol_000790,43,45
791,Aromatase_inactives_new_000791,mol_000791,42,43
792,Aromatase_inactives_new_000792,mol_000792,24,24
793,Aromatase_inactives_new_000793,mol_000793,31,32
794,Aromatase_inactives_new_000794,mol_000794,44,44
795,Aromatase_inactives_new_000795,mol_000795,60,64
796,Aromatase_inactives_new_000796,mol_000796,33,35
797,Aromatase_inactives_new_000797,mol_000797,32,32
798,Aromatase_inactives_new_000798,mol_000798,36,34
799,Aromatase_inactives_new_000799,mol_000799,48,51
800,Aromatase_inactives_new_000800,mol_000800,46,47
801,Aromatase_inactives_new_000801,mol_000801,32,32
802,Aromatase_inactives_new_000802,mol_000802,42,42
803,Aromatase_inactives_new_000803,mol_000803,26,26
804,Aromatase_inactives_new_000804,mol_000804,23,23
805,Aromatase_inactives_new_000805,mol_000805,33,32
806,Aromatase_inactives_new_000806,mol_000806,26,26
807,Aromatase_inactives_new_000807,mol_000807,31,29
808,Aromatase_inactives_new_000808,mol_000808,44,44
809,Aromatase_inactives_new_000809,mol_000809,48,48
810,Aromatase_inactives_new_000810,mol_000810,50,52
811,Aromatase_inactives_new_000811,mol_000811,48,48
812,Aromatase_inactives_new_000812,mol_000812,52,52
813,Aromatase_inactives_new_000813,mol_000813,56,56
814,Aromatase_inactives_new_000814,mol_000814,27,29
815,Aromatase_inactives_new_000815,mol_000815,50,50
816,Aromatase_inactives_new_000816,mol_000816,48,50
817,Aromatase_inactives_new_000817,mol_000817,42,42
818,Aromatase_inactives_new_000818,mol_000818,56,57
819,Aromatase_inactives_new_000819,mol_000819,50,51
820,Aromatase_inactives_new_000820,mol_000820,45,45
821,Aromatase_inactives_new_000821,mol_000821,71,72
822,Aromatase_inactives_new_000822,mol_000822,26,24
823,Aromatase_inactives_new_000823,mol_000823,23,23
824,Aromatase_inactives_new_000824,mol_000824,50,53
825,Aromatase_inactives_new_000825,mol_000825,34,37
826,Aromatase_inactives_new_000826,mol_000826,17,17
827,Aromatase_inactives_new_000827,mol_000827,49,49
828,Aromatase_inactives_new_000828,mol_000828,34,34
829,Aromatase_inactives_new_000829,mol_000829,55,57
830,Aromatase_inactives_new_000830,mol_000830,42,42
831,Aromatase_inactives_new_000831,mol_000831,57,58
832,Aromatase_inactives_new_000832,mol_000832,76,78
833,Aromatase_inactives_new_000833,mol_000833,50,51
834,Aromatase_inactives_new_000834,mol_000834,64,65
835,Aromatase_inactives_new_000835,mol_000835,44,46
836,Aromatase_inactives_new_000836,mol_000836,50,52
837,Aromatase_inactives_new_000837,mol_000837,35,34
838,Aromatase_inactives_new_000838,mol_000838,70,73
839,Aromatase_inactives_new_000839,mol_000839,9,6
840,Aromatase_inactives_new_000840,mol_000840,38,40
841,Aromatase_inactives_new_000841,mol_000841,44,46
842,Aromatase_inactives_new_000842,mol_000842,31,31
843,Aromatase_inactives_new_000843,mol_000843,28,28
844,Aromatase_inactives_new_000844,mol_000844,53,57
845,Aromatase_inactives_new_000845,mol_000845,25,25
846,Aromatase_inactives_new_000846,mol_000846,23,24
847,Aromatase_inactives_new_000847,mol_000847,36,37
848,Aromatase_inactives_new_000848,mol_000848,141,144
849,Aromatase_inactives_new_000849,mol_000849,118,120
850,Aromatase_inactives_new_000850,mol_000850,51,54
851,Aromatase_inactives_new_000851,mol_000851,51,53
852,Aromatase_inactives_new_000852,mol_000852,44,47
853,Aromatase_inactives_new_000853,mol_000853,44,46
854,Aromatase_inactives_new_000854,mol_000854,45,48
855,Aromatase_inactives_new_000855,mol_000855,48,51
856,Aromatase_inactives_new_000856,mol_000856,63,66
857,Aromatase_inactives_new_000857,mol_000857,50,55
858,Aromatase_inactives_new_000858,mol_000858,18,17
859,Aromatase_inactives_new_000859,mol_000859,32,33
860,Aromatase_inactives_new_000860,mol_000860,52,55
861,Aromatase_inactives_new_000861,mol_000861,41,42
862,Aromatase_inactives_new_000862,mol_000862,74,80
863,Aromatase_inactives_new_000863,mol_000863,47,48
864,Aromatase_inactives_new_000864,mol_000864,46,47
865,Aromatase_inactives_new_000865,mol_000865,26,27
